"Date","Price","Open","High","Low","Change %"
"01/29/2017","9.158","9.158","9.158","9.158","0.73%"
"01/22/2017","9.092","9.092","9.092","9.092","0.14%"
"01/15/2017","9.079","9.079","9.079","9.079","0.25%"
"01/08/2017","9.056","9.056","9.056","9.056","2.83%"
"01/01/2017","8.807","8.807","8.807","8.807","0.65%"
"12/25/2016","8.750","8.750","8.750","8.750","1.84%"
"12/18/2016","8.592","8.592","8.592","8.592","-1.17%"
"12/11/2016","8.694","8.694","8.694","8.694","-0.50%"
"12/04/2016","8.738","8.738","8.738","8.738","-0.70%"
"11/27/2016","8.800","8.800","8.800","8.800","0.57%"
"11/20/2016","8.750","8.750","8.750","8.750","0.42%"
"11/13/2016","8.713","8.713","8.713","8.713","0.29%"
"11/06/2016","8.688","8.688","8.688","8.688","0.22%"
"10/30/2016","8.669","8.669","8.669","8.669","-0.16%"
"10/23/2016","8.683","8.683","8.683","8.683","0.02%"
"10/16/2016","8.681","8.681","8.681","8.681","1.37%"
"10/09/2016","8.564","8.564","8.564","8.564","-0.04%"
"10/02/2016","8.567","8.567","8.567","8.567","0.20%"
"09/25/2016","8.550","8.550","8.550","8.550","-2.10%"
"09/18/2016","8.733","8.733","8.733","8.733","-0.95%"
"09/11/2016","8.817","8.817","8.817","8.817","0.39%"
"09/04/2016","8.783","8.783","8.783","8.783","-2.95%"
"08/28/2016","9.050","9.050","9.050","9.050","0.00%"
"08/21/2016","9.050","9.050","9.050","9.050","0.56%"
"08/14/2016","9.000","9.000","9.000","9.000","0.07%"
"08/07/2016","8.994","8.994","8.994","8.994","1.92%"
"07/31/2016","8.825","8.825","8.825","8.825","0.00%"
"07/24/2016","8.825","8.825","8.825","8.825","0.48%"
"07/17/2016","8.783","8.783","8.783","8.783","0.76%"
"07/10/2016","8.717","8.717","8.717","8.717","-1.95%"
"07/03/2016","8.890","8.890","8.890","8.890","-0.27%"
"06/26/2016","8.914","8.914","8.914","8.914","0.96%"
"06/19/2016","8.829","8.829","8.829","8.829","0.00%"
"06/12/2016","8.829","8.829","8.829","8.829","0.41%"
"06/05/2016","8.793","8.793","8.793","8.793","0.33%"
"05/29/2016","8.764","8.764","8.764","8.764","0.32%"
"05/22/2016","8.736","8.736","8.736","8.736","0.00%"
"05/15/2016","8.736","8.736","8.736","8.736","0.66%"
"05/08/2016","8.679","8.679","8.679","8.679","0.40%"
"05/01/2016","8.644","8.644","8.644","8.644","1.46%"
"04/24/2016","8.520","8.520","8.520","8.520","-0.35%"
"04/17/2016","8.550","8.550","8.550","8.550","1.28%"
"04/10/2016","8.442","8.442","8.442","8.442","-0.68%"
"04/03/2016","8.500","8.500","8.500","8.500","-5.99%"
"03/27/2016","9.042","9.042","9.042","9.042","-1.72%"
"03/20/2016","9.200","9.200","9.200","9.200","15.97%"
"03/13/2016","7.933","7.933","7.933","7.933","-0.43%"
"03/06/2016","7.967","7.967","7.967","7.967","-1.24%"
"02/28/2016","8.067","8.067","8.067","8.067","6.14%"
"02/21/2016","7.600","7.600","7.600","7.600","6.17%"
"02/14/2016","7.158","7.158","7.158","7.158","2.36%"
"02/07/2016","6.993","6.993","6.993","6.993","0.01%"
"01/31/2016","6.992","6.992","6.992","6.992","2.07%"
"01/24/2016","6.850","6.850","6.850","6.850","-0.52%"
"01/17/2016","6.886","6.886","6.886","6.886","0.44%"
"01/10/2016","6.856","6.856","6.856","6.856","2.59%"
"01/03/2016","6.683","6.683","6.683","6.683","1.81%"
"12/27/2015","6.564","6.564","6.564","6.564","2.16%"
"12/20/2015","6.425","6.425","6.425","6.425","1.45%"
"12/13/2015","6.333","6.333","6.333","6.333","2.98%"
"12/06/2015","6.150","6.150","6.150","6.150","0.59%"
"11/29/2015","6.114","6.114","6.114","6.114","-3.06%"
"11/22/2015","6.307","6.307","6.307","6.307","-0.68%"
"11/15/2015","6.350","6.350","6.350","6.350","-2.08%"
"11/08/2015","6.485","6.485","6.485","6.485","0.06%"
"11/01/2015","6.481","6.481","6.481","6.481","-2.08%"
"10/25/2015","6.619","6.619","6.619","6.619","-1.88%"
"10/18/2015","6.746","6.746","6.746","6.746","-0.34%"
"10/11/2015","6.769","6.769","6.769","6.769","-0.54%"
"10/04/2015","6.806","6.806","6.806","6.806","-0.07%"
"09/27/2015","6.811","6.811","6.811","6.811","-0.76%"
"09/20/2015","6.863","6.863","6.863","6.863","0.85%"
"09/13/2015","6.805","6.805","6.805","6.805","-0.09%"
"09/06/2015","6.811","6.811","6.811","6.811","0.16%"
"08/30/2015","6.800","6.800","6.800","6.800","1.64%"
"08/23/2015","6.690","6.690","6.690","6.690","4.53%"
"08/16/2015","6.400","6.400","6.400","6.400","0.61%"
"08/09/2015","6.361","6.361","6.361","6.361","0.59%"
"08/02/2015","6.324","6.324","6.324","6.324","-0.09%"
"07/26/2015","6.330","6.330","6.330","6.330","0.65%"
"07/19/2015","6.289","6.289","6.289","6.289","1.13%"
"07/12/2015","6.219","6.219","6.219","6.219","0.47%"
"07/05/2015","6.190","6.190","6.190","6.190","0.95%"
"06/28/2015","6.132","6.132","6.132","6.132","0.29%"
"06/21/2015","6.114","6.114","6.114","6.114","0.26%"
"06/14/2015","6.098","6.098","6.098","6.098","0.20%"
"06/07/2015","6.086","6.086","6.086","6.086","0.15%"
"05/31/2015","6.077","6.077","6.077","6.077","-0.34%"
"05/24/2015","6.098","6.098","6.098","6.098","0.26%"
"05/17/2015","6.082","6.082","6.082","6.082","-0.86%"
"05/10/2015","6.135","6.135","6.135","6.135","-0.32%"
"05/03/2015","6.155","6.155","6.155","6.155","-0.13%"
"04/26/2015","6.163","6.163","6.163","6.163","-1.11%"
"04/19/2015","6.232","6.232","6.232","6.232","-1.25%"
"04/12/2015","6.311","6.311","6.311","6.311","-5.52%"
"04/05/2015","6.680","6.680","6.680","6.680","1.12%"
"03/29/2015","6.606","6.606","6.606","6.606","-1.93%"
"03/22/2015","6.736","6.736","6.736","6.736","-3.18%"
"03/15/2015","6.957","6.957","6.957","6.957","-2.36%"
"03/08/2015","7.125","7.125","7.125","7.125","2.61%"
"03/01/2015","6.944","6.944","6.944","6.944","15.37%"
"02/22/2015","6.019","6.019","6.019","6.019","1.19%"
"02/15/2015","5.948","5.948","5.948","5.948","-0.18%"
"02/08/2015","5.959","5.959","5.959","5.959","1.67%"
"02/01/2015","5.861","5.861","5.861","5.861","0.10%"
"01/25/2015","5.855","5.855","5.855","5.855","-0.10%"
"01/18/2015","5.861","5.861","5.861","5.861","0.57%"
"01/11/2015","5.828","5.828","5.828","5.828","0.62%"
"01/04/2015","5.792","5.792","5.792","5.792","0.49%"
"12/28/2014","5.764","5.764","5.764","5.764","0.40%"
"12/21/2014","5.741","5.741","5.741","5.741","3.53%"
"12/14/2014","5.545","5.545","5.545","5.545","-0.20%"
"12/07/2014","5.556","5.556","5.556","5.556","0.33%"
"11/30/2014","5.538","5.538","5.538","5.538","-0.32%"
"11/23/2014","5.556","5.556","5.556","5.556","0.22%"
"11/16/2014","5.544","5.544","5.544","5.544","-0.91%"
"11/09/2014","5.595","5.595","5.595","5.595","0.02%"
"11/02/2014","5.594","5.594","5.594","5.594","0.29%"
"10/26/2014","5.578","5.578","5.578","5.578","0.61%"
"10/19/2014","5.544","5.544","5.544","5.544","-1.61%"
"10/12/2014","5.635","5.635","5.635","5.635","5.33%"
"10/05/2014","5.350","5.350","5.350","5.350","0.36%"
"09/28/2014","5.331","5.331","5.331","5.331","-1.51%"
"09/21/2014","5.413","5.413","5.413","5.413","-12.13%"
"09/14/2014","6.160","6.160","6.160","6.160","-1.52%"
"09/07/2014","6.255","6.255","6.255","6.255","-0.05%"
"08/31/2014","6.258","6.258","6.258","6.258","-0.06%"
"08/24/2014","6.262","6.262","6.262","6.262","-0.14%"
"08/17/2014","6.271","6.271","6.271","6.271","0.59%"
"08/10/2014","6.234","6.234","6.234","6.234","-1.25%"
"08/03/2014","6.313","6.313","6.313","6.313","-1.28%"
"07/27/2014","6.395","6.395","6.395","6.395","-0.94%"
"07/20/2014","6.456","6.456","6.456","6.456","-0.68%"
"07/13/2014","6.500","6.500","6.500","6.500","-0.84%"
"07/06/2014","6.555","6.555","6.555","6.555","0.08%"
"06/29/2014","6.550","6.550","6.550","6.550","-0.53%"
"06/22/2014","6.585","6.585","6.585","6.585","0.11%"
"06/15/2014","6.578","6.578","6.578","6.578","-0.35%"
"06/08/2014","6.601","6.601","6.601","6.601","-0.15%"
"06/01/2014","6.611","6.611","6.611","6.611","-0.09%"
"05/25/2014","6.617","6.617","6.617","6.617","-0.23%"
"05/18/2014","6.632","6.632","6.632","6.632","-0.02%"
"05/11/2014","6.633","6.633","6.633","6.633","-0.24%"
"05/04/2014","6.649","6.649","6.649","6.649","-0.09%"
"04/27/2014","6.655","6.655","6.655","6.655","-0.36%"
"04/20/2014","6.679","6.679","6.679","6.679","-0.18%"
"04/13/2014","6.691","6.691","6.691","6.691","-0.21%"
"04/06/2014","6.705","6.705","6.705","6.705","-0.27%"
"03/30/2014","6.723","6.723","6.723","6.723","0.09%"
"03/23/2014","6.717","6.717","6.717","6.717","-0.09%"
"03/16/2014","6.723","6.723","6.723","6.723","-0.03%"
"03/09/2014","6.725","6.725","6.725","6.725","-0.56%"
"03/02/2014","6.763","6.763","6.763","6.763","0.06%"
"02/23/2014","6.759","6.759","6.759","6.759","-0.04%"
"02/16/2014","6.762","6.762","6.762","6.762","0.30%"
"02/09/2014","6.742","6.742","6.742","6.742","0.30%"
"02/02/2014","6.722","6.722","6.722","6.722","-2.08%"
"01/26/2014","6.865","6.865","6.865","6.865","1.21%"
"01/19/2014","6.783","6.783","6.783","6.783","-1.31%"
"01/12/2014","6.873","6.873","6.873","6.873","-1.81%"
"01/05/2014","7.000","7.000","7.000","7.000","-1.93%"
"12/29/2013","7.138","7.138","7.138","7.138","-5.04%"
"12/22/2013","7.517","7.517","7.517","7.517","-0.94%"
"12/15/2013","7.588","7.588","7.588","7.588","-3.64%"
"12/08/2013","7.875","7.875","7.875","7.875","-1.75%"
"12/01/2013","8.015","8.015","8.015","8.015","-1.58%"
"11/24/2013","8.144","8.144","8.144","8.144","-1.58%"
"11/17/2013","8.275","8.275","8.275","8.275","-3.42%"
"11/10/2013","8.568","8.568","8.568","8.568","-0.02%"
"11/03/2013","8.570","8.570","8.570","8.570","2.26%"
"10/27/2013","8.381","8.381","8.381","8.381","0.12%"
"10/20/2013","8.371","8.371","8.371","8.371","-0.51%"
"10/13/2013","8.414","8.414","8.414","8.414","-3.14%"
"10/06/2013","8.687","8.687","8.687","8.687","-0.44%"
"09/29/2013","8.725","8.725","8.725","8.725","-0.67%"
"09/22/2013","8.784","8.784","8.784","8.784","-1.41%"
"09/15/2013","8.910","8.910","8.910","8.910","-1.07%"
"09/08/2013","9.006","9.006","9.006","9.006","2.17%"
"09/01/2013","8.815","8.815","8.815","8.815","0.81%"
"08/25/2013","8.744","8.744","8.744","8.744","0.51%"
"08/18/2013","8.700","8.700","8.700","8.700","-0.38%"
"08/11/2013","8.733","8.733","8.733","8.733","0.53%"
"08/04/2013","8.687","8.687","8.687","8.687","0.36%"
"07/28/2013","8.656","8.656","8.656","8.656","-0.06%"
"07/21/2013","8.661","8.661","8.661","8.661","-0.33%"
"07/14/2013","8.690","8.690","8.690","8.690","0.20%"
"07/07/2013","8.673","8.673","8.673","8.673","-0.31%"
"06/30/2013","8.700","8.700","8.700","8.700","-0.36%"
"06/23/2013","8.731","8.731","8.731","8.731","-0.57%"
"06/16/2013","8.781","8.781","8.781","8.781","0.46%"
"06/09/2013","8.741","8.741","8.741","8.741","-1.06%"
"06/02/2013","8.835","8.835","8.835","8.835","0.30%"
"05/26/2013","8.809","8.809","8.809","8.809","-1.44%"
"05/19/2013","8.938","8.938","8.938","8.938","0.44%"
"05/12/2013","8.899","8.899","8.899","8.899","-1.90%"
"05/05/2013","9.071","9.071","9.071","9.071","-2.34%"
"04/28/2013","9.288","9.288","9.288","9.288","-0.28%"
"04/21/2013","9.314","9.314","9.314","9.314","0.00%"
"04/14/2013","9.314","9.314","9.314","9.314","-0.27%"
"04/07/2013","9.339","9.339","9.339","9.339","-0.22%"
"03/31/2013","9.360","9.360","9.360","9.360","-0.49%"
"03/24/2013","9.406","9.406","9.406","9.406","1.39%"
"03/17/2013","9.277","9.277","9.277","9.277","0.59%"
"03/10/2013","9.223","9.223","9.223","9.223","0.74%"
"03/03/2013","9.155","9.155","9.155","9.155","0.33%"
"02/24/2013","9.125","9.125","9.125","9.125","0.27%"
"02/17/2013","9.100","9.100","9.100","9.100","-0.05%"
"02/10/2013","9.105","9.105","9.105","9.105","-1.45%"
"02/03/2013","9.239","9.239","9.239","9.239","-2.23%"
"01/27/2013","9.450","9.450","9.450","9.450","-1.75%"
"01/20/2013","9.618","9.618","9.618","9.618","-1.43%"
"01/13/2013","9.758","9.758","9.758","9.758","-0.63%"
"01/06/2013","9.820","9.820","9.820","9.820","-0.48%"
"12/30/2012","9.867","9.867","9.867","9.867","-2.47%"
"12/23/2012","10.117","10.117","10.117","10.117","-1.33%"
"12/16/2012","10.253","10.253","10.253","10.253","-1.92%"
"12/09/2012","10.454","10.454","10.454","10.454","-3.43%"
"12/02/2012","10.825","10.825","10.825","10.825","-0.06%"
"11/25/2012","10.832","10.832","10.832","10.832","0.33%"
"11/18/2012","10.796","10.796","10.796","10.796","0.45%"
"11/11/2012","10.748","10.748","10.748","10.748","0.18%"
"11/04/2012","10.729","10.729","10.729","10.729","-0.20%"
"10/28/2012","10.750","10.750","10.750","10.750","0.11%"
"10/21/2012","10.738","10.738","10.738","10.738","-0.08%"
"10/14/2012","10.747","10.747","10.747","10.747","0.86%"
"10/07/2012","10.655","10.655","10.655","10.655","-2.74%"
"09/30/2012","10.955","10.955","10.955","10.955","-2.19%"
"09/23/2012","11.200","11.200","11.200","11.200","-0.88%"
"09/16/2012","11.300","11.300","11.300","11.300","-1.64%"
"09/09/2012","11.488","11.488","11.488","11.488","-0.61%"
"09/02/2012","11.558","11.558","11.558","11.558","0.90%"
"08/26/2012","11.455","11.455","11.455","11.455","0.33%"
"08/19/2012","11.417","11.417","11.417","11.417","0.19%"
"08/12/2012","11.395","11.395","11.395","11.395","-0.05%"
"08/05/2012","11.401","11.401","11.401","11.401","0.32%"
"07/29/2012","11.365","11.365","11.365","11.365","-0.04%"
"07/22/2012","11.369","11.369","11.369","11.369","-0.32%"
"07/15/2012","11.406","11.406","11.406","11.406","-0.20%"
"07/08/2012","11.429","11.429","11.429","11.429","1.23%"
"07/01/2012","11.290","11.290","11.290","11.290","0.98%"
"06/24/2012","11.180","11.180","11.180","11.180","0.76%"
"06/17/2012","11.096","11.096","11.096","11.096","0.58%"
"06/10/2012","11.032","11.032","11.032","11.032","1.96%"
"06/03/2012","10.820","10.820","10.820","10.820","-1.61%"
"05/27/2012","10.997","10.997","10.997","10.997","-3.20%"
"05/20/2012","11.361","11.361","11.361","11.361","-3.31%"
"05/13/2012","11.750","11.750","11.750","11.750","-3.42%"
"05/06/2012","12.166","12.166","12.166","12.166","-0.09%"
"04/29/2012","12.177","12.177","12.177","12.177","1.59%"
"04/22/2012","11.986","11.986","11.986","11.986","1.34%"
"04/15/2012","11.828","11.828","11.828","11.828","1.17%"
"04/08/2012","11.691","11.691","11.691","11.691","4.96%"
"04/01/2012","11.138","11.138","11.138","11.138","0.21%"
"03/25/2012","11.115","11.115","11.115","11.115","1.93%"
"03/18/2012","10.905","10.905","10.905","10.905","3.73%"
"03/11/2012","10.513","10.513","10.513","10.513","3.11%"
"03/04/2012","10.196","10.196","10.196","10.196","2.67%"
"02/26/2012","9.931","9.931","9.931","9.931","3.44%"
"02/19/2012","9.601","9.601","9.601","9.601","2.21%"
"02/12/2012","9.393","9.393","9.393","9.393","0.69%"
"02/05/2012","9.329","9.329","9.329","9.329","6.79%"
"01/29/2012","8.736","8.736","8.736","8.736","0.43%"
"01/22/2012","8.699","8.699","8.699","8.699","0.13%"
"01/15/2012","8.688","8.688","8.688","8.688","-0.11%"
"01/08/2012","8.698","8.698","8.698","8.698","0.06%"
"01/01/2012","8.693","8.693","8.693","8.693","-0.61%"
"12/25/2011","8.746","8.746","8.746","8.746","1.18%"
"12/18/2011","8.644","8.644","8.644","8.644","1.43%"
"12/11/2011","8.522","8.522","8.522","8.522","2.54%"
"12/04/2011","8.311","8.311","8.311","8.311","0.79%"
"11/27/2011","8.246","8.246","8.246","8.246","0.95%"
"11/20/2011","8.168","8.168","8.168","8.168","8.27%"
"11/13/2011","7.544","7.544","7.544","7.544","1.30%"
"11/06/2011","7.447","7.447","7.447","7.447","1.37%"
"10/30/2011","7.346","7.346","7.346","7.346","-0.04%"
"10/23/2011","7.349","7.349","7.349","7.349","1.17%"
"10/16/2011","7.264","7.264","7.264","7.264","0.22%"
"10/09/2011","7.248","7.248","7.248","7.248","0.18%"
"10/02/2011","7.235","7.235","7.235","7.235","0.65%"
"09/25/2011","7.188","7.188","7.188","7.188","-0.04%"
"09/18/2011","7.191","7.191","7.191","7.191","0.63%"
"09/11/2011","7.146","7.146","7.146","7.146","0.07%"
"09/04/2011","7.141","7.141","7.141","7.141","-0.01%"
"08/28/2011","7.142","7.142","7.142","7.142","-0.06%"
"08/21/2011","7.146","7.146","7.146","7.146","0.01%"
"08/14/2011","7.145","7.145","7.145","7.145","0.21%"
"08/07/2011","7.130","7.130","7.130","7.130","0.00%"
"07/31/2011","7.130","7.130","7.130","7.130","-0.06%"
"07/24/2011","7.134","7.134","7.134","7.134","-0.04%"
"07/17/2011","7.137","7.137","7.137","7.137","0.01%"
"07/10/2011","7.136","7.136","7.136","7.136","-0.14%"
"07/03/2011","7.146","7.146","7.146","7.146","-0.01%"
"06/26/2011","7.147","7.147","7.147","7.147","0.01%"
"06/19/2011","7.146","7.146","7.146","7.146","0.21%"
"06/12/2011","7.131","7.131","7.131","7.131","0.10%"
"06/05/2011","7.124","7.124","7.124","7.124","0.24%"
"05/29/2011","7.107","7.107","7.107","7.107","0.10%"
"05/22/2011","7.100","7.100","7.100","7.100","0.06%"
"05/15/2011","7.096","7.096","7.096","7.096","-0.04%"
"05/08/2011","7.099","7.099","7.099","7.099","0.11%"
"05/01/2011","7.091","7.091","7.091","7.091","0.01%"
"04/24/2011","7.090","7.090","7.090","7.090","0.44%"
"04/17/2011","7.059","7.059","7.059","7.059","0.43%"
"04/10/2011","7.029","7.029","7.029","7.029","0.10%"
"04/03/2011","7.022","7.022","7.022","7.022","0.10%"
"03/27/2011","7.015","7.015","7.015","7.015","0.06%"
"03/20/2011","7.011","7.011","7.011","7.011","-0.04%"
"03/13/2011","7.014","7.014","7.014","7.014","0.00%"
"03/06/2011","7.014","7.014","7.014","7.014","0.20%"
"02/27/2011","7.000","7.000","7.000","7.000","-0.14%"
"02/20/2011","7.010","7.010","7.010","7.010","-0.06%"
"02/13/2011","7.014","7.014","7.014","7.014","-0.43%"
"02/06/2011","7.044","7.044","7.044","7.044","-0.03%"
"01/30/2011","7.046","7.046","7.046","7.046","-0.16%"
"01/23/2011","7.057","7.057","7.057","7.057","-0.07%"
"01/16/2011","7.062","7.062","7.062","7.062","-0.95%"
"01/09/2011","7.130","7.130","7.130","7.130","-2.18%"
"01/02/2011","7.289","7.289","7.289","7.289","0.01%"
"12/26/2010","7.288","7.288","7.288","7.288","-0.11%"
"12/19/2010","7.296","7.296","7.296","7.296","0.07%"
"12/12/2010","7.291","7.291","7.291","7.291","-0.21%"
"12/05/2010","7.306","7.306","7.306","7.306","-0.04%"
"11/28/2010","7.309","7.309","7.309","7.309","-0.08%"
"11/21/2010","7.315","7.315","7.315","7.315","-0.23%"
"11/14/2010","7.332","7.332","7.332","7.332","-0.01%"
"11/07/2010","7.333","7.333","7.333","7.333","0.66%"
"10/31/2010","7.285","7.285","7.285","7.285","2.25%"
"10/24/2010","7.125","7.125","7.125","7.125","1.21%"
"10/17/2010","7.040","7.040","7.040","7.040","0.64%"
"10/10/2010","6.995","6.995","6.995","6.995","-0.21%"
"10/03/2010","7.010","7.010","7.010","7.010","-0.28%"
"09/26/2010","7.030","7.030","7.030","7.030","0.03%"
"09/19/2010","7.028","7.028","7.028","7.028","-1.60%"
"09/12/2010","7.142","7.142","7.142","7.142","0.13%"
"09/05/2010","7.133","7.133","7.133","7.133","-1.38%"
"08/29/2010","7.233","7.233","7.233","7.233","-2.23%"
"08/22/2010","7.398","7.398","7.398","7.398","-1.23%"
"08/15/2010","7.490","7.490","7.490","7.490","-3.34%"
"08/08/2010","7.749","7.749","7.749","7.749","-1.32%"
"08/01/2010","7.853","7.853","7.853","7.853","-1.49%"
"07/25/2010","7.972","7.972","7.972","7.972","-0.77%"
"07/18/2010","8.034","8.034","8.034","8.034","-0.66%"
"07/11/2010","8.087","8.087","8.087","8.087","-0.37%"
"07/04/2010","8.117","8.117","8.117","8.117","0.09%"
"06/27/2010","8.110","8.110","8.110","8.110","0.00%"
"06/20/2010","8.110","8.110","8.110","8.110","0.12%"
"06/13/2010","8.100","8.100","8.100","8.100","-0.43%"
"06/06/2010","8.135","8.135","8.135","8.135","-0.40%"
"05/30/2010","8.168","8.168","8.168","8.168","-0.04%"
"05/23/2010","8.171","8.171","8.171","8.171","-0.21%"
"05/16/2010","8.188","8.188","8.188","8.188","-0.56%"
"05/09/2010","8.234","8.234","8.234","8.234","-0.31%"
"05/02/2010","8.260","8.260","8.260","8.260","-1.96%"
"04/25/2010","8.425","8.425","8.425","8.425","-0.53%"
"04/18/2010","8.470","8.470","8.470","8.470","-0.41%"
"04/11/2010","8.505","8.505","8.505","8.505","0.12%"
"04/04/2010","8.495","8.495","8.495","8.495","-0.02%"
"03/28/2010","8.497","8.497","8.497","8.497","0.68%"
"03/21/2010","8.440","8.440","8.440","8.440","0.06%"
"03/14/2010","8.435","8.435","8.435","8.435","0.24%"
"03/07/2010","8.415","8.415","8.415","8.415","0.63%"
"02/28/2010","8.362","8.362","8.362","8.362","1.27%"
"02/21/2010","8.257","8.257","8.257","8.257","0.92%"
"02/14/2010","8.182","8.182","8.182","8.182","2.02%"
"02/07/2010","8.020","8.020","8.020","8.020","0.86%"
"01/31/2010","7.952","7.952","7.952","7.952","0.47%"
"01/24/2010","7.915","7.915","7.915","7.915","0.88%"
"01/17/2010","7.846","7.846","7.846","7.846","0.54%"
"01/10/2010","7.804","7.804","7.804","7.804","0.83%"
"01/03/2010","7.740","7.740","7.740","7.740","0.39%"
"12/27/2009","7.710","7.710","7.710","7.710","0.98%"
"12/20/2009","7.635","7.635","7.635","7.635","-0.07%"
"12/13/2009","7.640","7.640","7.640","7.640","1.26%"
"12/06/2009","7.545","7.545","7.545","7.545","0.60%"
"11/29/2009","7.500","7.500","7.500","7.500","1.97%"
"11/22/2009","7.355","7.355","7.355","7.355","0.30%"
"11/15/2009","7.333","7.333","7.333","7.333","-9.54%"
"11/08/2009","8.106","8.106","8.106","8.106","-2.78%"
"11/01/2009","8.338","8.338","8.338","8.338","-2.07%"
"10/25/2009","8.514","8.514","8.514","8.514","-7.20%"
"10/18/2009","9.175","9.175","9.175","9.175","-1.04%"
"10/11/2009","9.271","9.271","9.271","9.271","-1.37%"
"10/04/2009","9.400","9.400","9.400","9.400","-2.24%"
"09/27/2009","9.615","9.615","9.615","9.615","-2.17%"
