"Date","Price","Open","High","Low","Change %"
"06/10/2024","10.425","10.377","10.425","10.250","0.46%"
"06/07/2024","10.377","10.314","10.377","10.314","0.60%"
"06/06/2024","10.314","10.273","10.314","10.092","0.40%"
"06/05/2024","10.274","10.273","10.274","10.273","0.00%"
"06/04/2024","10.273","10.300","10.300","10.273","-0.26%"
"06/03/2024","10.300","10.300","10.300","10.300","0.08%"
"05/31/2024","10.292","10.432","10.432","10.292","-1.35%"
"05/30/2024","10.432","10.528","10.528","10.066","-0.92%"
"05/29/2024","10.529","10.529","10.529","10.529","0.00%"
"05/28/2024","10.529","10.518","10.529","10.518","0.10%"
"05/27/2024","10.518","10.518","10.518","10.518","-0.30%"
"05/24/2024","10.550","10.550","10.550","10.550","0.00%"
"05/23/2024","10.550","10.550","10.550","10.550","0.00%"
"05/22/2024","10.550","10.198","10.550","10.198","-1.02%"
"05/21/2024","10.659","10.618","10.659","10.302","0.38%"
"05/20/2024","10.618","10.382","10.618","10.382","0.09%"
"05/17/2024","10.609","10.572","10.609","10.355","0.35%"
"05/16/2024","10.572","10.619","10.619","10.572","-0.45%"
"05/15/2024","10.620","10.761","10.761","10.198","-1.31%"
"05/14/2024","10.761","10.761","10.761","10.761","-3.10%"
"05/10/2024","11.106","11.108","11.108","10.908","-0.02%"
"05/09/2024","11.108","11.137","11.137","11.108","-0.26%"
"05/08/2024","11.137","11.137","11.137","11.137","0.11%"
"05/07/2024","11.125","11.144","11.144","11.012","-0.17%"
"05/06/2024","11.144","11.144","11.144","11.144","-0.68%"
"05/03/2024","11.219","11.250","11.250","11.219","-0.27%"
"05/02/2024","11.250","11.344","11.344","11.118","-0.83%"
"05/01/2024","11.344","11.344","11.344","11.344","0.00%"
"04/30/2024","11.344","11.491","11.491","11.344","-1.29%"
"04/29/2024","11.492","11.355","11.492","11.355","-0.69%"
"04/26/2024","11.572","11.611","11.611","11.514","-0.33%"
"04/25/2024","11.611","11.613","11.646","11.611","-0.02%"
"04/24/2024","11.613","11.672","11.672","11.613","-0.02%"
"04/23/2024","11.616","11.616","11.616","11.616","0.00%"
"04/22/2024","11.616","11.616","11.616","11.616","0.05%"
"04/19/2024","11.609","11.592","11.609","11.592","0.15%"
"04/18/2024","11.592","11.592","11.592","11.592","-0.04%"
"04/17/2024","11.597","11.595","11.597","11.595","0.00%"
"04/16/2024","11.596","11.605","11.646","11.596","-0.08%"
"04/15/2024","11.605","11.605","11.605","11.605","-0.13%"
"04/12/2024","11.620","11.620","11.620","11.620","0.00%"
"04/11/2024","11.620","11.620","11.620","11.620","0.00%"
"04/10/2024","11.620","11.318","11.648","11.318","2.67%"
"04/09/2024","11.318","11.377","11.377","11.318","-0.52%"
"04/08/2024","11.377","11.378","11.567","11.377","0.02%"
"04/05/2024","11.375","11.375","11.620","11.375","0.03%"
"04/04/2024","11.372","11.370","11.372","11.370","0.01%"
"04/03/2024","11.370","11.370","11.370","11.370","0.00%"
"04/02/2024","11.371","11.363","11.371","11.363","0.07%"
"04/01/2024","11.363","11.594","11.594","11.363","0.31%"
"03/29/2024","11.328","11.328","11.328","11.328","0.00%"
"03/28/2024","11.328","11.327","11.621","11.327","0.00%"
"03/27/2024","11.328","11.372","11.372","11.328","-0.39%"
"03/26/2024","11.372","11.384","11.568","11.372","-0.10%"
"03/25/2024","11.384","11.516","11.516","11.384","0.21%"
"03/22/2024","11.359","11.622","11.622","11.359","0.26%"
"03/21/2024","11.330","11.345","11.345","11.330","-0.15%"
"03/20/2024","11.347","11.345","11.347","11.345","0.00%"
"03/19/2024","11.347","11.347","11.347","11.347","-0.07%"
"03/18/2024","11.354","11.354","11.354","11.354","-0.13%"
"03/15/2024","11.368","11.444","11.464","11.306","-0.66%"
"03/14/2024","11.444","11.444","11.444","11.444","1.70%"
"03/13/2024","11.253","11.382","11.382","11.253","-0.46%"
"03/12/2024","11.306","11.293","11.306","11.293","0.46%"
"03/11/2024","11.253","11.293","11.293","11.253","0.14%"
"03/08/2024","11.238","11.238","11.238","11.238","0.00%"
"03/07/2024","11.238","11.253","11.253","11.238","-0.03%"
"03/06/2024","11.241","11.313","11.313","11.241","-0.65%"
"03/05/2024","11.314","11.314","11.314","11.280","0.77%"
"03/04/2024","11.228","11.314","11.314","11.228","-0.59%"
"03/01/2024","11.295","11.294","11.295","11.294","0.01%"
"02/29/2024","11.294","11.608","11.608","11.281","-2.71%"
"02/28/2024","11.608","11.608","11.608","11.608","-0.03%"
"02/27/2024","11.613","11.281","11.613","11.281","-0.27%"
"02/26/2024","11.644","11.644","11.644","11.644","0.16%"
"02/23/2024","11.625","11.625","11.625","11.625","0.00%"
"02/22/2024","11.625","11.625","11.625","11.625","-0.68%"
"02/21/2024","11.705","11.413","11.705","11.308","0.49%"
"02/20/2024","11.648","11.644","11.648","11.281","0.03%"
"02/19/2024","11.644","11.309","11.644","11.282","0.06%"
"02/16/2024","11.637","11.394","11.637","10.781","2.13%"
"02/15/2024","11.395","11.045","11.395","10.781","-0.53%"
"02/14/2024","11.456","11.456","11.456","11.456","-1.75%"
"02/13/2024","11.660","11.743","11.743","10.992","3.58%"
"02/12/2024","11.256","11.743","11.743","11.256","-5.56%"
"02/09/2024","11.919","12.131","12.131","11.919","-1.75%"
"02/08/2024","12.131","12.131","12.131","12.131","-2.99%"
"02/07/2024","12.505","12.649","12.649","12.505","-1.15%"
"02/06/2024","12.650","12.861","12.861","12.650","-1.64%"
"02/05/2024","12.861","12.861","12.861","12.861","-0.23%"
"02/02/2024","12.892","12.739","12.892","12.739","0.65%"
"02/01/2024","12.809","12.739","12.819","12.739","-3.87%"
"01/31/2024","13.325","13.325","13.325","13.325","-2.62%"
"01/30/2024","13.683","13.733","13.733","13.683","-0.36%"
"01/29/2024","13.733","13.644","13.804","13.644","-0.61%"
"01/26/2024","13.818","13.618","13.818","13.618","0.12%"
"01/25/2024","13.801","13.801","13.801","13.801","0.00%"
"01/24/2024","13.801","13.644","13.801","13.644","-1.03%"
"01/23/2024","13.944","14.017","14.017","13.944","-0.53%"
"01/22/2024","14.018","14.073","14.073","14.018","-0.11%"
"01/19/2024","14.033","14.073","14.073","14.033","-0.08%"
"01/18/2024","14.045","14.286","14.286","14.045","-0.50%"
"01/17/2024","14.115","14.340","14.340","14.115","0.13%"
"01/16/2024","14.097","14.056","14.286","14.056","0.30%"
"01/15/2024","14.056","14.056","14.056","14.056","0.00%"
"01/12/2024","14.056","14.106","14.448","14.056","-0.35%"
"01/11/2024","14.106","14.143","14.448","14.106","-0.27%"
"01/10/2024","14.144","14.182","14.448","14.144","-0.27%"
"01/09/2024","14.182","14.175","14.448","14.175","0.05%"
"01/08/2024","14.175","14.174","14.448","14.174","0.00%"
"01/05/2024","14.174","14.177","14.177","14.174","-0.02%"
"01/04/2024","14.177","14.219","14.219","14.177","-0.30%"
"01/03/2024","14.219","14.179","14.219","14.179","0.29%"
"01/02/2024","14.179","14.172","14.179","14.172","0.05%"
"01/01/2024","14.172","14.172","14.172","14.172","0.13%"
"12/29/2023","14.154","14.162","14.342","14.135","-0.06%"
"12/28/2023","14.162","14.167","14.167","14.162","-0.03%"
"12/27/2023","14.167","14.118","14.288","14.118","0.35%"
"12/26/2023","14.118","14.118","14.118","14.118","0.00%"
"12/25/2023","14.118","14.118","14.118","14.118","0.00%"
"12/22/2023","14.118","14.118","14.118","14.118","-0.01%"
"12/21/2023","14.118","14.167","14.167","14.118","-0.35%"
"12/20/2023","14.168","14.148","14.169","14.148","0.14%"
"12/19/2023","14.148","14.290","14.290","14.148","-0.61%"
"12/18/2023","14.236","14.339","14.339","14.236","-0.72%"
"12/15/2023","14.339","14.450","14.450","14.339","0.07%"
"12/14/2023","14.329","14.361","14.450","14.329","1.30%"
"12/13/2023","14.144","14.101","14.144","14.101","0.30%"
"12/12/2023","14.101","14.107","14.107","13.979","-0.04%"
"12/11/2023","14.108","14.108","14.108","14.108","-0.40%"
"12/08/2023","14.163","14.141","14.163","14.141","0.16%"
"12/07/2023","14.141","14.141","14.141","14.141","-0.16%"
"12/06/2023","14.163","14.281","14.281","14.163","-0.82%"
"12/05/2023","14.281","14.280","14.325","14.280","0.00%"
"12/04/2023","14.281","14.280","14.281","14.280","-1.33%"
"12/01/2023","14.473","14.473","14.473","14.473","0.00%"
"11/30/2023","14.473","14.472","14.473","14.472","-0.66%"
"11/29/2023","14.569","14.708","14.708","14.569","-0.95%"
"11/28/2023","14.708","14.569","14.708","14.569","0.96%"
"11/27/2023","14.569","14.593","14.593","14.431","-1.32%"
"11/24/2023","14.764","14.750","14.764","14.750","0.09%"
"11/23/2023","14.750","14.750","14.750","14.750","-1.12%"
"11/22/2023","14.917","14.943","14.943","14.916","-0.18%"
"11/21/2023","14.943","14.972","14.972","14.943","-0.19%"
"11/20/2023","14.972","14.962","14.972","14.962","0.07%"
"11/17/2023","14.962","14.962","14.962","14.962","-0.08%"
"11/16/2023","14.973","14.972","14.973","14.972","-0.40%"
"11/15/2023","15.033","15.094","15.094","15.033","-0.40%"
"11/14/2023","15.094","15.196","15.528","15.094","-0.67%"
"11/13/2023","15.196","15.196","15.196","15.196","0.01%"
"11/10/2023","15.194","15.189","15.420","15.189","0.04%"
"11/09/2023","15.189","15.420","15.420","15.189","0.12%"
"11/08/2023","15.171","15.366","15.472","15.170","-0.28%"
"11/07/2023","15.213","15.196","15.472","15.196","0.11%"
"11/06/2023","15.196","15.306","15.365","15.196","-0.72%"
"11/03/2023","15.306","15.297","15.392","15.297","0.05%"
"11/02/2023","15.298","15.342","15.342","15.297","-0.30%"
"11/01/2023","15.344","15.332","15.471","15.332","0.07%"
"10/31/2023","15.333","15.372","15.578","15.333","-0.26%"
"10/30/2023","15.373","15.373","15.373","15.373","0.04%"
"10/27/2023","15.366","15.340","15.605","15.340","0.17%"
"10/26/2023","15.341","15.470","15.604","15.340","-0.09%"
"10/25/2023","15.356","15.355","15.469","15.355","0.02%"
"10/24/2023","15.352","15.373","15.389","15.352","-0.14%"
"10/23/2023","15.374","15.410","15.410","15.373","-0.23%"
"10/20/2023","15.410","15.415","15.469","15.389","-0.04%"
"10/19/2023","15.415","15.473","15.473","15.415","-0.38%"
"10/18/2023","15.474","15.467","15.474","15.467","0.04%"
"10/17/2023","15.468","15.434","15.575","15.434","0.22%"
"10/16/2023","15.434","15.434","15.434","15.434","-0.11%"
"10/13/2023","15.450","15.450","15.467","15.450","-0.45%"
"10/12/2023","15.521","15.599","15.599","15.521","-0.51%"
"10/11/2023","15.599","15.599","15.599","15.547","-0.41%"
"10/10/2023","15.663","15.670","15.670","15.575","-0.04%"
"10/09/2023","15.670","15.670","15.977","15.670","0.01%"
"10/06/2023","15.670","15.602","15.843","15.602","0.43%"
"10/05/2023","15.602","15.825","15.842","15.602","-1.42%"
"10/04/2023","15.827","15.826","15.976","15.826","0.00%"
"10/03/2023","15.827","15.825","16.247","15.825","0.01%"
"10/02/2023","15.826","15.801","15.826","15.801","0.16%"
"09/29/2023","15.802","15.802","15.802","15.802","0.00%"
"09/28/2023","15.802","15.802","15.802","15.802","0.00%"
"09/27/2023","15.802","15.802","15.802","15.802","0.48%"
"09/26/2023","15.726","15.552","15.726","15.552","1.10%"
"09/25/2023","15.554","15.568","15.568","15.554","-0.08%"
"09/22/2023","15.568","15.484","15.568","15.484","0.53%"
"09/21/2023","15.485","15.300","15.485","15.300","1.20%"
"09/20/2023","15.301","15.301","15.301","15.301","0.00%"
"09/19/2023","15.301","15.403","17.272","15.301","-0.67%"
"09/18/2023","15.403","15.626","15.626","15.403","-1.43%"
"09/15/2023","15.627","15.733","15.733","15.627","-0.68%"
"09/14/2023","15.733","15.733","15.785","15.733","-0.01%"
"09/13/2023","15.735","16.067","16.067","15.734","-2.07%"
"09/12/2023","16.067","16.047","16.067","16.047","0.12%"
"09/11/2023","16.048","16.028","16.048","16.028","-5.89%"
"09/08/2023","17.052","16.028","17.052","16.028","6.38%"
"09/07/2023","16.029","16.031","16.031","16.029","-0.02%"
"09/06/2023","16.032","15.763","16.032","15.763","2.87%"
"09/04/2023","15.585","15.391","16.591","15.391","1.26%"
"09/01/2023","15.391","15.190","16.861","15.190","-7.68%"
"08/31/2023","16.672","15.191","16.808","15.191","9.74%"
"08/30/2023","15.193","15.192","15.193","15.192","0.00%"
"08/29/2023","15.192","14.821","15.192","14.821","2.49%"
"08/28/2023","14.823","14.822","14.823","14.822","0.23%"
"08/25/2023","14.788","14.097","15.540","14.097","4.91%"
"08/24/2023","14.097","13.926","14.097","13.926","1.22%"
"08/23/2023","13.927","13.936","13.936","13.926","-0.07%"
"08/22/2023","13.936","14.137","14.137","13.691","-1.42%"
"08/21/2023","14.137","14.209","14.209","13.691","-0.51%"
"08/18/2023","14.209","14.203","14.209","14.203","0.04%"
"08/17/2023","14.204","14.144","14.204","14.144","0.42%"
"08/16/2023","14.145","14.038","14.145","14.038","0.76%"
"08/15/2023","14.038","14.182","14.182","13.904","-1.03%"
"08/14/2023","14.184","14.490","14.490","13.957","3.60%"
"08/11/2023","13.691","14.491","14.491","13.691","-1.91%"
"08/10/2023","13.957","15.837","15.837","13.823","-11.88%"
"08/09/2023","15.838","15.766","15.838","15.766","0.45%"
"08/08/2023","15.767","15.755","15.767","15.455","0.07%"
"08/07/2023","15.755","15.873","15.873","15.563","-0.74%"
"08/04/2023","15.873","15.863","15.873","15.563","0.06%"
"08/03/2023","15.863","15.616","15.863","15.616","-0.01%"
"08/02/2023","15.864","15.863","15.864","15.508","-1.25%"
"08/01/2023","16.066","16.066","16.066","16.066","0.00%"
"07/31/2023","16.066","16.177","16.177","15.455","-0.69%"
"07/28/2023","16.177","16.101","16.504","16.101","0.47%"
"07/27/2023","16.101","16.101","16.101","16.101","-0.01%"
"07/26/2023","16.103","16.166","16.503","16.101","-2.90%"
"07/25/2023","16.584","16.166","16.584","16.166","2.58%"
"07/24/2023","16.167","16.827","16.827","16.166","0.92%"
"07/21/2023","16.020","16.020","16.020","16.020","-3.40%"
"07/20/2023","16.583","15.965","16.583","15.965","3.71%"
"07/19/2023","15.990","15.906","15.990","15.906","0.52%"
"07/18/2023","15.907","15.906","15.907","15.906","0.00%"
"07/17/2023","15.907","15.921","15.921","15.907","-0.09%"
"07/14/2023","15.922","15.686","15.922","15.686","1.50%"
"07/13/2023","15.686","15.563","15.686","15.563","0.79%"
"07/12/2023","15.564","15.563","15.564","15.563","0.01%"
"07/11/2023","15.563","15.668","15.693","15.559","-0.68%"
"07/10/2023","15.669","16.341","16.341","15.669","0.71%"
"07/07/2023","15.559","16.341","16.341","15.559","-4.79%"
"07/06/2023","16.342","26.559","26.559","16.342","-38.47%"
"07/05/2023","26.561","28.782","28.782","26.560","-7.72%"
"07/04/2023","28.783","28.516","28.783","28.516","0.93%"
"07/03/2023","28.517","28.517","28.517","28.517","0.00%"
"06/30/2023","28.517","28.517","28.517","28.517","0.00%"
"06/29/2023","28.517","28.516","28.517","28.516","0.00%"
"06/28/2023","28.516","28.416","29.948","28.416","0.34%"
"06/27/2023","28.418","28.350","29.663","28.350","0.24%"
"06/26/2023","28.351","28.351","29.380","28.351","0.00%"
"06/23/2023","28.352","28.077","28.954","28.077","0.98%"
"06/22/2023","28.078","28.206","28.206","28.078","-0.46%"
"06/21/2023","28.208","28.194","28.209","28.194","0.05%"
"06/20/2023","28.194","28.195","28.815","28.194","0.00%"
"06/19/2023","28.195","28.152","28.195","28.152","0.15%"
"06/16/2023","28.153","28.153","28.153","28.153","2.45%"
"06/15/2023","27.479","27.479","27.479","27.479","0.00%"
"06/14/2023","27.479","27.406","27.480","27.406","0.27%"
"06/13/2023","27.406","27.451","27.451","27.406","-0.17%"
"06/12/2023","27.452","27.657","27.685","27.452","-0.01%"
"06/09/2023","27.454","28.225","28.225","27.404","-2.73%"
"06/08/2023","28.225","28.224","28.225","27.264","-0.01%"
"06/07/2023","28.226","29.037","29.037","28.226","-2.79%"
"06/06/2023","29.037","29.007","29.038","28.963","0.10%"
"06/05/2023","29.007","29.007","29.390","29.007","-5.11%"
"06/02/2023","30.570","30.570","30.570","28.823","0.00%"
"06/01/2023","30.570","30.697","30.697","30.570","-0.42%"
"05/31/2023","30.700","30.618","30.700","30.618","0.26%"
"05/30/2023","30.619","30.827","30.827","30.619","-0.68%"
"05/29/2023","30.828","30.828","30.828","30.828","0.00%"
"05/26/2023","30.828","30.828","30.828","30.828","0.69%"
"05/25/2023","30.617","30.616","31.107","30.616","0.00%"
"05/24/2023","30.618","30.628","30.628","30.618","-0.04%"
"05/23/2023","30.629","30.528","30.629","30.528","0.33%"
"05/22/2023","30.528","30.529","30.822","30.528","-0.90%"
"05/19/2023","30.807","32.328","32.328","30.680","-4.71%"
"05/18/2023","32.328","32.328","32.329","31.110","0.00%"
"05/17/2023","32.329","32.035","32.331","30.824","0.92%"
"05/16/2023","32.035","32.035","32.035","32.035","0.00%"
"05/15/2023","32.036","32.037","32.037","32.036","-0.01%"
"05/12/2023","32.039","32.039","32.039","32.039","0.00%"
"05/11/2023","32.040","30.780","32.041","30.780","4.08%"
"05/10/2023","30.782","32.044","32.044","30.782","-3.94%"
"05/09/2023","32.045","32.045","32.045","32.045","0.00%"
"05/08/2023","32.046","32.047","32.047","32.046","-0.01%"
"05/05/2023","32.049","32.049","32.049","32.049","0.00%"
"05/04/2023","32.049","32.049","32.049","32.049","0.00%"
"05/03/2023","32.049","32.049","32.050","32.049","-0.01%"
"05/02/2023","32.052","32.055","32.055","32.052","-0.01%"
"05/01/2023","32.055","32.056","32.056","32.055","0.00%"
"04/28/2023","32.056","32.056","32.056","32.056","0.00%"
"04/27/2023","32.056","32.056","32.057","32.056","-0.01%"
"04/26/2023","32.060","32.062","32.062","32.060","-0.01%"
"04/25/2023","32.063","32.063","32.063","32.063","0.00%"
"04/24/2023","32.064","32.065","32.065","32.064","9.78%"
"04/21/2023","29.209","28.853","29.209","28.853","1.23%"
"04/20/2023","28.854","28.854","28.854","28.854","-0.01%"
"04/19/2023","28.858","28.844","28.860","28.844","0.04%"
"04/18/2023","28.846","28.750","28.847","28.750","0.33%"
"04/17/2023","28.751","28.753","28.753","28.751","-10.36%"
"04/14/2023","32.076","32.076","32.076","32.076","0.00%"
"04/13/2023","32.076","32.076","32.076","32.076","0.00%"
"04/12/2023","32.076","28.476","32.076","28.476","12.64%"
"04/11/2023","28.476","29.049","29.049","28.476","-1.98%"
"04/10/2023","29.052","29.055","29.055","29.052","-0.02%"
"04/07/2023","29.056","29.056","29.056","29.056","0.00%"
"04/06/2023","29.056","30.396","30.396","29.056","-4.41%"
"04/05/2023","30.396","30.397","30.397","30.396","0.00%"
"04/04/2023","30.397","32.084","32.084","30.397","-5.26%"
"04/03/2023","32.086","32.089","32.089","32.086","-0.02%"
"03/31/2023","32.093","32.091","32.093","32.091","0.00%"
"03/30/2023","32.091","32.092","32.092","32.091","-0.01%"
"03/29/2023","32.095","32.056","32.097","32.056","0.12%"
"03/28/2023","32.056","32.202","32.202","32.056","-0.45%"
"03/27/2023","32.203","32.203","32.203","32.203","0.20%"
"03/24/2023","32.139","32.139","32.139","32.139","0.00%"
"03/23/2023","32.139","32.286","32.286","32.139","-0.46%"
"03/22/2023","32.287","32.450","32.450","32.287","-0.50%"
"03/21/2023","32.451","32.778","32.778","32.451","-1.00%"
"03/20/2023","32.779","32.779","32.779","32.779","-0.13%"
"03/17/2023","32.820","32.862","32.862","32.820","-0.13%"
"03/16/2023","32.862","32.863","32.863","32.862","-0.01%"
"03/15/2023","32.864","32.496","32.867","32.496","1.13%"
"03/14/2023","32.496","32.471","32.498","32.471","0.08%"
"03/13/2023","32.471","32.472","32.472","32.471","0.00%"
"03/10/2023","32.472","32.067","32.472","32.067","1.27%"
"03/09/2023","32.067","32.610","32.610","32.067","-1.67%"
"03/08/2023","32.611","32.926","32.926","32.611","-0.96%"
"03/07/2023","32.927","32.551","32.928","32.551","1.16%"
"03/06/2023","32.551","32.946","32.946","32.551","-1.20%"
"03/03/2023","32.947","32.732","32.947","32.732","0.65%"
"03/02/2023","32.734","32.743","32.743","32.734","-0.04%"
"03/01/2023","32.745","32.877","32.877","32.745","-0.40%"
"02/28/2023","32.877","32.878","32.878","32.877","0.00%"
"02/27/2023","32.879","32.877","32.879","32.877","0.00%"
"02/24/2023","32.879","32.824","32.879","32.824","0.17%"
"02/23/2023","32.824","32.825","32.825","32.824","-0.01%"
"02/22/2023","32.826","32.827","32.828","32.826","-0.01%"
"02/21/2023","32.828","33.438","33.438","32.828","-1.82%"
"02/20/2023","33.438","33.438","33.438","33.438","0.00%"
"02/17/2023","33.439","33.457","35.082","33.439","-0.05%"
"02/16/2023","33.458","33.037","33.458","33.037","1.27%"
"02/15/2023","33.039","32.772","33.041","32.772","0.81%"
"02/14/2023","32.772","32.743","32.773","32.743","0.09%"
"02/13/2023","32.743","32.744","32.744","32.743","0.00%"
"02/10/2023","32.745","32.741","32.745","32.741","0.01%"
"02/09/2023","32.742","32.742","32.742","32.742","0.00%"
"02/08/2023","32.743","32.751","32.751","32.743","-0.03%"
"02/07/2023","32.752","32.636","32.753","32.636","0.35%"
"02/06/2023","32.637","32.696","32.696","32.637","-0.19%"
"02/03/2023","32.697","32.696","32.697","32.696","0.00%"
"02/02/2023","32.697","32.638","32.697","32.638","0.17%"
"02/01/2023","32.640","32.401","32.641","32.401","0.74%"
"01/31/2023","32.401","32.081","32.402","32.081","1.00%"
"01/30/2023","32.081","32.080","32.082","32.080","0.00%"
"01/27/2023","32.082","32.089","32.089","32.082","-0.02%"
"01/26/2023","32.090","32.138","32.138","32.090","-0.15%"
"01/25/2023","32.139","32.107","32.141","32.107","0.10%"
"01/24/2023","32.108","32.074","32.109","32.074","0.10%"
"01/23/2023","32.075","32.075","32.075","32.075","-0.05%"
"01/20/2023","32.090","32.354","32.354","32.090","-0.82%"
"01/19/2023","32.355","32.729","32.729","32.355","-1.15%"
"01/18/2023","32.731","32.673","32.732","32.673","0.18%"
"01/17/2023","32.673","32.673","32.673","32.673","-2.40%"
"01/13/2023","33.477","33.477","33.477","33.477","1.51%"
"01/12/2023","32.979","32.979","32.979","32.979","0.00%"
"01/11/2023","32.980","34.578","34.578","32.980","0.13%"
"01/10/2023","32.937","30.544","32.937","30.544","7.83%"
"01/09/2023","30.544","30.774","30.774","30.544","-0.75%"
"01/06/2023","30.776","30.776","30.776","30.776","0.00%"
"01/05/2023","30.776","30.776","30.776","30.776","-0.72%"
"01/04/2023","31.000","30.878","31.000","30.878","0.39%"
"01/03/2023","30.881","30.882","30.882","30.881","0.11%"
"01/02/2023","30.847","30.831","30.847","30.831","0.05%"
"12/30/2022","30.831","30.831","30.831","30.831","0.00%"
"12/29/2022","30.833","30.833","30.833","30.833","0.00%"
"12/28/2022","30.834","30.842","30.842","30.834","-0.03%"
"12/27/2022","30.843","30.763","30.843","30.763","0.26%"
"12/26/2022","30.764","30.764","30.764","30.764","0.00%"
"12/23/2022","30.764","30.763","30.764","30.763","0.00%"
"12/22/2022","30.764","30.764","30.764","30.764","-0.01%"
